Time,DMM_Meas1,PS_Vset1,PS_Vmeas1,PS_Imeas1,PS_Iset1,PS_Vset2,PS_Vmeas2,PS_Imeas2,PS_Iset2,I_A,V_board
2026-08-25 18:56:55,0.002604291,3.82,3.842,0.0020000000000000018,,,,,,0.001627681875,3.839395709
2026-08-25 18:56:55,0.002604291,3.82,3.842,0.0020000000000000018,,,,,,0.001627681875,3.839395709
2026-08-25 18:56:55,0.002604291,3.82,3.842,0.0020000000000000018,,,,,,0.001627681875,3.839395709
2026-08-25 18:56:55,0.002604291,3.82,3.842,0.0020000000000000018,,,,,,0.001627681875,3.839395709
2026-08-25 18:56:56,0.002775131,3.82,3.842,0.0020000000000000018,,,,,,0.001734456875,3.839224869
2026-08-25 18:56:56,0.002775131,3.82,3.842,0.0020000000000000018,,,,,,0.001734456875,3.839224869
2026-08-25 18:56:56,0.002775131,3.82,3.842,0.0020000000000000018,,,,,,0.001734456875,3.839224869
2026-08-25 18:56:56,0.002775131,3.82,3.842,0.0020000000000000018,,,,,,0.001734456875,3.839224869
2026-08-25 18:56:56,0.002775131,3.82,3.842,0.0020000000000000018,,,,,,0.001734456875,3.839224869
2026-08-25 18:56:57,0.002775131,3.82,3.842,0.0020000000000000018,,,,,,0.001734456875,3.839224869
2026-08-25 18:56:57,0.002859955,3.82,3.842,0.0020000000000000018,,,,,,0.0017874718749999999,3.839140045
2026-08-25 18:56:57,0.002859955,3.82,3.842,0.0020000000000000018,,,,,,0.0017874718749999999,3.839140045
2026-08-25 18:56:57,0.002859955,3.82,3.842,0.0020000000000000018,,,,,,0.0017874718749999999,3.839140045
2026-08-25 18:56:57,0.002859955,3.82,3.842,0.0020000000000000018,,,,,,0.0017874718749999999,3.839140045
2026-08-25 18:56:58,0.002859955,3.82,3.842,0.0020000000000000018,,,,,,0.0017874718749999999,3.839140045
2026-08-25 18:56:58,0.002931179,3.82,3.842,0.0020000000000000018,,,,,,0.0018319868749999998,3.839068821
2026-08-25 18:56:58,0.002931179,3.82,3.842,0.0020000000000000018,,,,,,0.0018319868749999998,3.839068821
2026-08-25 18:56:58,0.002931179,3.82,3.842,0.0020000000000000018,,,,,,0.0018319868749999998,3.839068821
2026-08-25 18:56:58,0.002931179,3.82,3.842,0.0020000000000000018,,,,,,0.0018319868749999998,3.839068821
2026-08-25 18:56:59,0.002970819,3.82,3.842,0.0020000000000000018,,,,,,0.001856761875,3.839029181
2026-08-25 18:56:59,0.002970819,3.82,3.842,0.0020000000000000018,,,,,,0.001856761875,3.839029181
2026-08-25 18:56:59,0.002970819,3.82,3.842,0.0020000000000000018,,,,,,0.001856761875,3.839029181
2026-08-25 18:56:59,0.002970819,3.82,3.842,0.0020000000000000018,,,,,,0.001856761875,3.839029181
2026-08-25 18:56:59,0.002970819,3.82,3.842,0.0020000000000000018,,,,,,0.001856761875,3.839029181
2026-08-25 18:57:00,0.002970819,3.82,3.842,0.0020000000000000018,,,,,,0.001856761875,3.839029181
2026-08-25 18:57:00,0.002997234,3.82,3.842,0.0020000000000000018,,,,,,0.00187327125,3.839002766
2026-08-25 18:57:00,0.002997234,3.82,3.842,0.0020000000000000018,,,,,,0.00187327125,3.839002766
2026-08-25 18:57:00,0.002997234,3.82,3.842,0.0020000000000000018,,,,,,0.00187327125,3.839002766
2026-08-25 18:57:00,0.002997234,3.82,3.842,0.0020000000000000018,,,,,,0.00187327125,3.839002766
2026-08-25 18:57:01,0.002997234,3.82,3.842,0.0020000000000000018,,,,,,0.00187327125,3.839002766
2026-08-25 18:57:01,0.003019091,3.82,3.842,0.0020000000000000018,,,,,,0.0018869318749999999,3.838980909
2026-08-25 18:57:01,0.003019091,3.82,3.842,0.0020000000000000018,,,,,,0.0018869318749999999,3.838980909
2026-08-25 18:57:01,0.003019091,3.82,3.842,0.0020000000000000018,,,,,,0.0018869318749999999,3.838980909
2026-08-25 18:57:01,0.003019091,3.82,3.842,0.0020000000000000018,,,,,,0.0018869318749999999,3.838980909
2026-08-25 18:57:02,0.003035175,3.82,3.842,0.0020000000000000018,,,,,,0.001896984375,3.838964825
2026-08-25 18:57:02,0.003035175,3.82,3.842,0.0020000000000000018,,,,,,0.001896984375,3.838964825
2026-08-25 18:57:02,0.003035175,3.82,3.842,0.0020000000000000018,,,,,,0.001896984375,3.838964825
2026-08-25 18:57:02,0.003035175,3.82,3.842,0.0020000000000000018,,,,,,0.001896984375,3.838964825
2026-08-25 18:57:02,0.003035175,3.82,3.842,0.0020000000000000018,,,,,,0.001896984375,3.838964825
2026-08-25 18:57:03,0.003035175,3.82,3.842,0.0020000000000000018,,,,,,0.001896984375,3.838964825
2026-08-25 18:57:03,0.003048238,3.82,3.842,0.0020000000000000018,,,,,,0.00190514875,3.838951762
2026-08-25 18:57:03,0.003048238,3.82,3.842,0.0020000000000000018,,,,,,0.00190514875,3.838951762
2026-08-25 18:57:03,0.003048238,3.82,3.842,0.0020000000000000018,,,,,,0.00190514875,3.838951762
2026-08-25 18:57:03,0.003048238,3.82,3.842,0.0020000000000000018,,,,,,0.00190514875,3.838951762
2026-08-25 18:57:04,0.003048238,3.82,3.842,0.0020000000000000018,,,,,,0.00190514875,3.838951762
2026-08-25 18:57:04,0.003058051,3.82,3.842,0.0020000000000000018,,,,,,0.0019112818749999999,3.838941949
2026-08-25 18:57:04,0.003058051,3.82,3.842,0.0020000000000000018,,,,,,0.0019112818749999999,3.838941949
2026-08-25 18:57:04,0.003058051,3.82,3.842,0.0020000000000000018,,,,,,0.0019112818749999999,3.838941949
2026-08-25 18:57:04,0.003058051,3.82,3.842,0.0020000000000000018,,,,,,0.0019112818749999999,3.838941949
2026-08-25 18:57:05,0.003065697,3.82,3.842,0.0020000000000000018,,,,,,0.001916060625,3.8389343030000003
2026-08-25 18:57:05,0.003065697,3.82,3.842,0.0020000000000000018,,,,,,0.001916060625,3.8389343030000003
2026-08-25 18:57:05,0.003065697,3.82,3.842,0.0020000000000000018,,,,,,0.001916060625,3.8389343030000003
2026-08-25 18:57:05,0.003065697,3.82,3.842,0.0020000000000000018,,,,,,0.001916060625,3.8389343030000003
2026-08-25 18:57:05,0.003065697,3.82,3.842,0.0020000000000000018,,,,,,0.001916060625,3.8389343030000003
2026-08-25 18:57:06,0.003070583,3.82,3.842,0.0020000000000000018,,,,,,0.001919114375,3.838929417
2026-08-25 18:57:06,0.003070583,3.82,3.842,0.0020000000000000018,,,,,,0.001919114375,3.838929417
2026-08-25 18:57:06,0.003070583,3.82,3.842,0.0020000000000000018,,,,,,0.001919114375,3.838929417
2026-08-25 18:57:06,0.003070583,3.82,3.842,0.0020000000000000018,,,,,,0.001919114375,3.838929417
2026-08-25 18:57:06,0.003070583,3.82,3.842,0.0020000000000000018,,,,,,0.001919114375,3.838929417
2026-08-25 18:57:07,0.003070583,3.82,3.842,0.0020000000000000018,,,,,,0.001919114375,3.838929417
2026-08-25 18:57:07,0.003075778,3.82,3.842,0.0020000000000000018,,,,,,0.00192236125,3.838924222
2026-08-25 18:57:07,0.003075778,3.82,3.842,0.0020000000000000018,,,,,,0.00192236125,3.838924222
2026-08-25 18:57:07,0.003075778,3.82,3.842,0.0020000000000000018,,,,,,0.00192236125,3.838924222
2026-08-25 18:57:07,0.003075778,3.82,3.842,0.0020000000000000018,,,,,,0.00192236125,3.838924222
2026-08-25 18:57:08,0.00307867,3.82,3.842,0.0020000000000000018,,,,,,0.0019241687499999998,3.8389213300000002
2026-08-25 18:57:08,0.00307867,3.82,3.842,0.0020000000000000018,,,,,,0.0019241687499999998,3.8389213300000002
2026-08-25 18:57:08,0.00307867,3.82,3.842,0.0020000000000000018,,,,,,0.0019241687499999998,3.8389213300000002
2026-08-25 18:57:08,0.00307867,3.82,3.842,0.0020000000000000018,,,,,,0.0019241687499999998,3.8389213300000002
2026-08-25 18:57:08,0.00307867,3.82,3.842,0.0020000000000000018,,,,,,0.0019241687499999998,3.8389213300000002
2026-08-25 18:57:09,0.003081604,3.82,3.842,0.0020000000000000018,,,,,,0.0019260025,3.838918396
2026-08-25 18:57:09,0.003081604,3.82,3.842,0.0020000000000000018,,,,,,0.0019260025,3.838918396
2026-08-25 18:57:09,0.003081604,3.82,3.842,0.0020000000000000018,,,,,,0.0019260025,3.838918396
2026-08-25 18:57:09,0.003081604,3.82,3.842,0.0020000000000000018,,,,,,0.0019260025,3.838918396
2026-08-25 18:57:09,0.003081604,3.82,3.842,0.0020000000000000018,,,,,,0.0019260025,3.838918396
2026-08-25 18:57:10,0.003081604,3.82,3.842,0.0020000000000000018,,,,,,0.0019260025,3.838918396
2026-08-25 18:57:10,0.003086387,3.82,3.842,0.0020000000000000018,,,,,,0.0019289918749999999,3.838913613
2026-08-25 18:57:10,0.003086387,3.82,3.842,0.0020000000000000018,,,,,,0.0019289918749999999,3.838913613
2026-08-25 18:57:10,0.003086387,3.82,3.842,0.0020000000000000018,,,,,,0.0019289918749999999,3.838913613
2026-08-25 18:57:10,0.003086387,3.82,3.842,0.0020000000000000018,,,,,,0.0019289918749999999,3.838913613
2026-08-25 18:57:11,0.003089144,3.82,3.842,0.0020000000000000018,,,,,,0.0019307149999999997,3.838910856
2026-08-25 18:57:11,0.003089144,3.82,3.842,0.0020000000000000018,,,,,,0.0019307149999999997,3.838910856
2026-08-25 18:57:11,0.003089144,3.82,3.842,0.0020000000000000018,,,,,,0.0019307149999999997,3.838910856
2026-08-25 18:57:11,0.003089144,3.82,3.842,0.0020000000000000018,,,,,,0.0019307149999999997,3.838910856
2026-08-25 18:57:11,0.003089144,3.82,3.842,0.0020000000000000018,,,,,,0.0019307149999999997,3.838910856
2026-08-25 18:57:12,0.003091503,3.82,3.842,0.0020000000000000018,,,,,,0.0019321893749999998,3.8389084970000003
2026-08-25 18:57:12,0.003091503,3.82,3.842,0.0020000000000000018,,,,,,0.0019321893749999998,3.8389084970000003
2026-08-25 18:57:12,0.003091503,3.82,3.842,0.0020000000000000018,,,,,,0.0019321893749999998,3.8389084970000003
2026-08-25 18:57:12,0.003091503,3.82,3.842,0.0020000000000000018,,,,,,0.0019321893749999998,3.8389084970000003
2026-08-25 18:57:12,0.003091503,3.82,3.842,0.0020000000000000018,,,,,,0.0019321893749999998,3.8389084970000003
2026-08-25 18:57:13,0.003091503,3.82,3.842,0.0020000000000000018,,,,,,0.0019321893749999998,3.8389084970000003
2026-08-25 18:57:13,0.00309474,3.82,3.842,0.0020000000000000018,,,,,,0.0019342124999999998,3.83890526
2026-08-25 18:57:13,0.00309474,3.82,3.842,0.0020000000000000018,,,,,,0.0019342124999999998,3.83890526
2026-08-25 18:57:13,0.00309474,3.82,3.842,0.0020000000000000018,,,,,,0.0019342124999999998,3.83890526
2026-08-25 18:57:13,0.00309474,3.82,3.842,0.0020000000000000018,,,,,,0.0019342124999999998,3.83890526
2026-08-25 18:57:14,0.003097778,3.82,3.842,0.0020000000000000018,,,,,,0.0019361112499999998,3.838902222
2026-08-25 18:57:14,0.003097778,3.82,3.842,0.0020000000000000018,,,,,,0.0019361112499999998,3.838902222
2026-08-25 18:57:14,0.003097778,3.82,3.842,0.0020000000000000018,,,,,,0.0019361112499999998,3.838902222
2026-08-25 18:57:14,0.003097778,3.82,3.842,0.0020000000000000018,,,,,,0.0019361112499999998,3.838902222
2026-08-25 18:57:14,0.003097778,3.82,3.842,0.0020000000000000018,,,,,,0.0019361112499999998,3.838902222
2026-08-25 18:57:15,0.0030986,3.82,3.842,0.0020000000000000018,,,,,,0.001936625,3.8389014
2026-08-25 18:57:15,0.0030986,3.82,3.842,0.0020000000000000018,,,,,,0.001936625,3.8389014
2026-08-25 18:57:15,0.0030986,3.82,3.842,0.0020000000000000018,,,,,,0.001936625,3.8389014
2026-08-25 18:57:15,0.0030986,3.82,3.842,0.0020000000000000018,,,,,,0.001936625,3.8389014
2026-08-25 18:57:15,0.0030986,3.82,3.842,0.0020000000000000018,,,,,,0.001936625,3.8389014
2026-08-25 18:57:16,0.0030986,3.82,3.842,0.0020000000000000018,,,,,,0.001936625,3.8389014
2026-08-25 18:57:16,0.003100537,3.82,3.842,0.0020000000000000018,,,,,,0.0019378356249999998,3.838899463
2026-08-25 18:57:16,0.003100537,3.82,3.842,0.0020000000000000018,,,,,,0.0019378356249999998,3.838899463
2026-08-25 18:57:16,0.003100537,3.82,3.842,0.0020000000000000018,,,,,,0.0019378356249999998,3.838899463
2026-08-25 18:57:16,0.003100537,3.82,3.842,0.0020000000000000018,,,,,,0.0019378356249999998,3.838899463
2026-08-25 18:57:17,0.003101065,3.82,3.842,0.0020000000000000018,,,,,,0.001938165625,3.838898935
2026-08-25 18:57:17,0.003101065,3.82,3.842,0.0020000000000000018,,,,,,0.001938165625,3.838898935
2026-08-25 18:57:17,0.003101065,3.82,3.842,0.0020000000000000018,,,,,,0.001938165625,3.838898935
2026-08-25 18:57:17,0.003101065,3.82,3.842,0.0020000000000000018,,,,,,0.001938165625,3.838898935
2026-08-25 18:57:17,0.003101065,3.82,3.842,0.0020000000000000018,,,,,,0.001938165625,3.838898935
2026-08-25 18:57:18,0.003103937,3.82,3.842,0.0020000000000000018,,,,,,0.001939960625,3.838896063
2026-08-25 18:57:18,0.003103937,3.82,3.842,0.0020000000000000018,,,,,,0.001939960625,3.838896063
2026-08-25 18:57:18,0.003103937,3.82,3.842,0.0020000000000000018,,,,,,0.001939960625,3.838896063
2026-08-25 18:57:18,0.003103937,3.82,3.842,0.0020000000000000018,,,,,,0.001939960625,3.838896063
2026-08-25 18:57:18,0.003103937,3.82,3.842,0.0020000000000000018,,,,,,0.001939960625,3.838896063
2026-08-25 18:57:19,0.003103937,3.82,3.842,0.0020000000000000018,,,,,,0.001939960625,3.838896063
2026-08-25 18:57:19,0.003105182,3.82,3.842,0.0020000000000000018,,,,,,0.00194073875,3.838894818
2026-08-25 18:57:19,0.003105182,3.82,3.842,0.0020000000000000018,,,,,,0.00194073875,3.838894818
2026-08-25 18:57:19,0.003105182,3.82,3.842,0.0020000000000000018,,,,,,0.00194073875,3.838894818
2026-08-25 18:57:19,0.003105182,3.82,3.842,0.0020000000000000018,,,,,,0.00194073875,3.838894818
2026-08-25 18:57:20,0.003106476,3.82,3.842,0.0020000000000000018,,,,,,0.0019415474999999998,3.838893524
2026-08-25 18:57:20,0.003106476,3.82,3.842,0.0020000000000000018,,,,,,0.0019415474999999998,3.838893524
2026-08-25 18:57:20,0.003106476,3.82,3.842,0.0020000000000000018,,,,,,0.0019415474999999998,3.838893524
2026-08-25 18:57:20,0.003106476,3.82,3.842,0.0020000000000000018,,,,,,0.0019415474999999998,3.838893524
2026-08-25 18:57:20,0.003106476,3.82,3.842,0.0020000000000000018,,,,,,0.0019415474999999998,3.838893524
2026-08-25 18:57:21,0.003107705,3.82,3.842,0.0020000000000000018,,,,,,0.001942315625,3.838892295
2026-08-25 18:57:21,0.003107705,3.82,3.842,0.0020000000000000018,,,,,,0.001942315625,3.838892295
2026-08-25 18:57:21,0.003107705,3.82,3.842,0.0020000000000000018,,,,,,0.001942315625,3.838892295
2026-08-25 18:57:21,0.003107705,3.82,3.842,0.0020000000000000018,,,,,,0.001942315625,3.838892295
2026-08-25 18:57:21,0.003107705,3.82,3.842,0.0020000000000000018,,,,,,0.001942315625,3.838892295
2026-08-25 18:57:22,0.003107705,3.82,3.842,0.0020000000000000018,,,,,,0.001942315625,3.838892295
2026-08-25 18:57:22,0.003109941,3.82,3.842,0.0020000000000000018,,,,,,0.001943713125,3.838890059
2026-08-25 18:57:22,0.003109941,3.82,3.842,0.0020000000000000018,,,,,,0.001943713125,3.838890059
2026-08-25 18:57:22,0.003109941,3.82,3.842,0.0020000000000000018,,,,,,0.001943713125,3.838890059
2026-08-25 18:57:22,0.003109941,3.82,3.842,0.0020000000000000018,,,,,,0.001943713125,3.838890059
2026-08-25 18:57:23,0.003111472,3.82,3.842,0.0020000000000000018,,,,,,0.00194467,3.838888528
2026-08-25 18:57:23,0.003111472,3.82,3.842,0.0020000000000000018,,,,,,0.00194467,3.838888528
2026-08-25 18:57:23,0.003111472,3.82,3.842,0.0020000000000000018,,,,,,0.00194467,3.838888528
2026-08-25 18:57:23,0.003111472,3.82,3.842,0.0020000000000000018,,,,,,0.00194467,3.838888528
2026-08-25 18:57:23,0.003111472,3.82,3.842,0.0020000000000000018,,,,,,0.00194467,3.838888528
2026-08-25 18:57:24,0.003109882,3.82,3.842,0.0020000000000000018,,,,,,0.00194367625,3.838890118
2026-08-25 18:57:24,0.003109882,3.82,3.842,0.0020000000000000018,,,,,,0.00194367625,3.838890118
2026-08-25 18:57:24,0.003109882,3.82,3.842,0.0020000000000000018,,,,,,0.00194367625,3.838890118
2026-08-25 18:57:24,0.003109882,3.82,3.842,0.0020000000000000018,,,,,,0.00194367625,3.838890118
2026-08-25 18:57:24,0.003109882,3.82,3.842,0.0020000000000000018,,,,,,0.00194367625,3.838890118
2026-08-25 18:57:25,0.003109882,3.82,3.842,0.0020000000000000018,,,,,,0.00194367625,3.838890118
2026-08-25 18:57:25,0.003287505,3.82,3.842,0.0020000000000000018,,,,,,0.0020546906249999997,3.8387124950000002
2026-08-25 18:57:25,0.003287505,3.82,3.842,0.0020000000000000018,,,,,,0.0020546906249999997,3.8387124950000002
2026-08-25 18:57:25,0.003287505,3.82,3.842,0.0020000000000000018,,,,,,0.0020546906249999997,3.8387124950000002
2026-08-25 18:57:25,0.003287505,3.82,3.842,0.0020000000000000018,,,,,,0.0020546906249999997,3.8387124950000002
2026-08-25 18:57:26,0.003112195,3.82,3.842,0.0020000000000000018,,,,,,0.001945121875,3.838887805
2026-08-25 18:57:26,0.003112195,3.82,3.842,0.0020000000000000018,,,,,,0.001945121875,3.838887805
2026-08-25 18:57:26,0.003112195,3.82,3.842,0.0020000000000000018,,,,,,0.001945121875,3.838887805
2026-08-25 18:57:26,0.003112195,3.82,3.842,0.0020000000000000018,,,,,,0.001945121875,3.838887805
2026-08-25 18:57:26,0.003112195,3.82,3.842,0.0020000000000000018,,,,,,0.001945121875,3.838887805
2026-08-25 18:57:27,0.00311245,3.82,3.842,0.0020000000000000018,,,,,,0.00194528125,3.83888755
